iter,ID,ID-SO,GT_ID,GT ,#F,#RES,#M,RC,PR,F3,OUT
7,M1,,123,"['layer1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,124,"['optimizer', 'unit1']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,125,"['optimizer', 'unit1']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,77,"['ki1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,127,"['act1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,131,"['act2', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,132,"['act3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,133,"['act3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,137,"['act4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,138,"['ki1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,139,"['ki1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,140,"['ki1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,141,"['bi1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,142,"['bi1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,143,"['bi1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,144,"['ki2', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,145,"['ki2', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,146,"['ki2', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,147,"['bi2', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,148,"['bi2', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,149,"['bi2', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,150,"['ki3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,151,"['ki3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,152,"['ki3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,153,"['bi3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,154,"['bi3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,155,"['bi3', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,156,"['ki4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,157,"['ki4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,158,"['ki4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,159,"['bi4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,160,"['bi4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,161,"['bi4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,163,"['lr', 'optimizer']",2,3,1,0.5,0.33,0.48,"['k1', 'lr', 'epochs']"
7,M1,,164,"['batch_size', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,165,"['batch_size', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,166,"['batch_size', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,167,"['batch_size', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,168,"['batch_size', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,169,"['epochs', 'optimizer']",2,3,1,0.5,0.33,0.48,"['k1', 'lr', 'epochs']"
7,M1,,170,"['epochs', 'optimizer']",2,3,1,0.5,0.33,0.48,"['k1', 'lr', 'epochs']"
7,M1,,171,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,172,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,174,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,175,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,178,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,180,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,181,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,182,"['loss', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,183,"['layer1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,184,"['layer1', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,186,"['optimizer', 'unit1']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,136,"['act4', 'optimizer']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,185,"['optimizer', 'unit1']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,364,"['act1', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,369,"['act3', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,370,"['act3', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,373,"['act4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,374,"['act4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,375,"['bi1', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,376,"['bi1', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,377,"['bi1', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,378,"['ki1', 'ki2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,379,"['ki1', 'ki2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,380,"['ki1', 'ki2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,381,"['bi2', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,382,"['bi2', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,383,"['bi2', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,384,"['ki1', 'ki3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,385,"['ki1', 'ki3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,386,"['ki1', 'ki3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,387,"['bi3', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,388,"['bi3', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,389,"['bi3', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,390,"['ki1', 'ki4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,391,"['ki1', 'ki4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,392,"['ki1', 'ki4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,393,"['bi4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,394,"['bi4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,395,"['bi4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,396,"['ki1', 'lr', 'optimizer']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,398,"['batch_size', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,399,"['batch_size', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,400,"['batch_size', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,401,"['batch_size', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,402,"['batch_size', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,403,"['epochs', 'ki1', 'optimizer']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,404,"['epochs', 'ki1', 'optimizer']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,405,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,406,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,407,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,408,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,409,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,410,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,412,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,414,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,415,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,416,"['ki1', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,418,"['ki1', 'layer1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,419,"['ki1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,420,"['ki1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,427,"['act3', 'act4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,428,"['act3', 'act4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,430,"['act4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,431,"['act4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,432,"['act4', 'ki1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,433,"['act4', 'bi1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,434,"['act4', 'bi1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,435,"['act4', 'bi1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,436,"['act4', 'ki2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,437,"['act4', 'ki2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,438,"['act4', 'ki2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,439,"['act4', 'bi2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,440,"['act4', 'bi2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,441,"['act4', 'bi2', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,442,"['act4', 'ki3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,443,"['act4', 'ki3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,444,"['act4', 'ki3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,445,"['act4', 'bi3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,446,"['act4', 'bi3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,447,"['act4', 'bi3', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,448,"['act4', 'ki4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,449,"['act4', 'ki4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,450,"['act4', 'ki4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,451,"['act4', 'bi4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,452,"['act4', 'bi4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,453,"['act4', 'bi4', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,455,"['act4', 'lr', 'optimizer']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,456,"['act4', 'batch_size', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,457,"['act4', 'batch_size', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,458,"['act4', 'batch_size', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,459,"['act4', 'batch_size', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,461,"['act4', 'epochs', 'optimizer']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,462,"['act4', 'epochs', 'optimizer']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,463,"['act4', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,466,"['act4', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,469,"['act4', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,470,"['act4', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,472,"['act4', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,474,"['act4', 'loss', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,475,"['act4', 'layer1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,476,"['act4', 'layer1', 'optimizer']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,477,"['act4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,478,"['act4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,480,"['act1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,484,"['act2', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,485,"['act3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,486,"['act3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,489,"['act4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,490,"['ki1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,491,"['ki1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,492,"['ki1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,493,"['bi1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,494,"['bi1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,495,"['bi1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,496,"['ki2', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,497,"['ki2', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,498,"['ki2', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,499,"['bi2', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,500,"['bi2', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,501,"['bi2', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,502,"['ki3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,503,"['ki3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,504,"['ki3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,505,"['bi3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,506,"['bi3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,507,"['bi3', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,508,"['ki4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,509,"['ki4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,510,"['ki4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,511,"['bi4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,512,"['bi4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,513,"['bi4', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,514,"['lr', 'optimizer', 'unit1']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,515,"['lr', 'optimizer', 'unit1']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,516,"['batch_size', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,517,"['batch_size', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,518,"['batch_size', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,519,"['batch_size', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,520,"['batch_size', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,521,"['epochs', 'optimizer', 'unit1']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,522,"['epochs', 'optimizer', 'unit1']",3,3,1,0.33,0.33,0.33,"['k1', 'lr', 'epochs']"
7,M1,,523,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,524,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,525,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,526,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,528,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,530,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,532,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,533,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,534,"['loss', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,535,"['layer1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,536,"['layer1', 'optimizer', 'unit1']",3,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,537,"['optimizer', 'unit1']",2,3,0,0.0,0.0,0,"['k1', 'lr', 'epochs']"
7,M1,,550,"['ki1', 'lr']",2,3,1,0.5,0.33,0.48,"['k1', 'lr', 'epochs']"
7,M3,,11,['act4'],1,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,12,['act4'],1,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,13,['act4'],1,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,50,['loss'],1,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,54,['loss'],1,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,67,"['act1', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,72,"['act3', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,73,"['act3', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,75,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,76,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,77,"['act4', 'ki1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,78,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,79,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,80,"['act4', 'bi1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,81,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,82,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,83,"['act4', 'ki2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,84,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,85,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,86,"['act4', 'bi2']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,87,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,88,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,89,"['act4', 'ki3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,90,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,91,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,92,"['act4', 'bi3']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,93,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,94,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,95,"['act4', 'ki4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,96,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,97,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,98,"['act4', 'bi4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,105,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,106,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,107,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,108,"['act4', 'batch_size']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,109,"['act4', 'epochs']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,110,"['act4', 'epochs']",2,2,1,0.5,0.5,0.5,"['lr', 'epochs']"
7,M3,,120,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,122,"['act4', 'loss']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,123,"['act4', 'layer1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,124,"['act4', 'layer1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,125,"['act4', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,126,"['act4', 'unit1']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,128,"['act1', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
7,M3,,133,"['act3', 'act4']",2,2,0,0.0,0.0,0,"['lr', 'epochs']"
