issue,GT_ID,GT,LEN_GT,GPT_RES,GPT_MATCH,GPT_MATCH_CNT,GPT_AJS
M2,365,"['act1', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,366,"['act1', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,370,"['act3', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,371,"['act3', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,374,"['act4', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",1 | 1 | 0 | ,2,0.67
M2,375,"['act4', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",1 | 1 | 0 | ,2,0.67
M2,376,"['bi1', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,377,"['bi1', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,378,"['bi1', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,379,"['epochs', 'ki1', 'ki2']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,380,"['epochs', 'ki1', 'ki2']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,381,"['epochs', 'ki1', 'ki2']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,382,"['bi2', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,383,"['bi2', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,384,"['bi2', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,385,"['epochs', 'ki1', 'ki3']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,386,"['epochs', 'ki1', 'ki3']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,387,"['epochs', 'ki1', 'ki3']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,388,"['bi3', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,389,"['bi3', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,390,"['bi3', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,391,"['epochs', 'ki1', 'ki4']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,392,"['epochs', 'ki1', 'ki4']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,393,"['epochs', 'ki1', 'ki4']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,394,"['bi4', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,395,"['bi4', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,396,"['bi4', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,400,"['epochs', 'ki1', 'lr']",3,"['act4', 'lr', 'epochs']",1 | 0 | 1 | ,2,0.67
M2,401,"['epochs', 'ki1', 'lr']",3,"['act4', 'lr', 'epochs']",1 | 0 | 1 | ,2,0.67
M2,403,"['batch_size', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,404,"['batch_size', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,405,"['batch_size', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,406,"['batch_size', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,407,"['epochs', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,408,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,410,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,411,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,412,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,413,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,414,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,415,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,417,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,418,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,419,"['epochs', 'ki1', 'loss']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,420,"['epochs', 'ki1', 'layer1']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,421,"['epochs', 'ki1', 'layer1']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,422,"['epochs', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,423,"['epochs', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,424,"['act1', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,425,"['act1', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,426,"['act1', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,429,"['act2', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,430,"['act3', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,431,"['act3', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,434,"['act4', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,435,"['act4', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,436,"['bi1', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,437,"['bi1', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,438,"['bi1', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,439,"['ki1', 'ki2', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,440,"['ki1', 'ki2', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,441,"['ki1', 'ki2', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,442,"['bi2', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,443,"['bi2', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,444,"['bi2', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,445,"['ki1', 'ki3', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,446,"['ki1', 'ki3', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,447,"['ki1', 'ki3', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,448,"['bi3', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,449,"['bi3', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,450,"['bi3', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,451,"['ki1', 'ki4', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,452,"['ki1', 'ki4', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,453,"['ki1', 'ki4', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,454,"['bi4', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,455,"['bi4', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,456,"['bi4', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,460,"['ki1', 'lr', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,461,"['ki1', 'lr', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
M2,462,"['batch_size', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,463,"['batch_size', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,464,"['batch_size', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,465,"['batch_size', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,466,"['batch_size', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,467,"['epochs', 'ki1', 'unit1']",3,"['act4', 'lr', 'epochs']",1 | 0 | 0 | ,1,0.33
M2,468,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,470,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,471,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,472,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,473,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,474,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,475,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,477,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,478,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,479,"['ki1', 'loss', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,480,"['ki1', 'layer1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,481,"['ki1', 'layer1', 'unit1']",3,"['act4', 'lr', 'epochs']",0 | 0 | 0 | ,0,0.0
M2,482,"['ki1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
